Next time we bring more people to share the appetizer so we don't end up bringing half our meals home.,
Brisket and scrambled eggs this morning ;),
I always read the yelp reviews but this time I chose to ignore them for a variety of reasons.,
" Smokin Q's is less than a mile from my home, I love barbecue and have fond memories of the old Fishers Tavern.",
So l could not wait to try it.,
 Met a friend for lunch on the deck.,
" At first glance, was impressed with the renovation.",impressed with the renovation
 Liked the openness but could not help but notice how dirty the floor was.,
 Sugar pack wraps etc.,
all over.,
" Whatever, we ate outside.",
 Our waitress clearly hates her job.,
 Not a hint if a smile or any effort to do anything than the bare minimum.,
 Had to track her down to place our order.,
 I had the fat hefer  and my friend had the shrimp tacos.,
" What little meat there was on my bun was dry, dry, dry!","dry , dry , dry"
My friend's lunch was so bad she only had a few bites.,so bad she only had a few bites
 The presentation was poor.,poor
 Wish I had taken a picture of our lunches.,
 Waitress came and got our paid checks while we were still sitting there!,
"Never said a word, just picked them up and left.",
 Never had that happen before.,
So sorry I left her a tip.,
"Passed the manager in the hallway as we were leaving, he looked right at us and never said a word.",
" No ""Thank you for coming or How was your food?.",
""" Nothing.  It is clear these people do not want you coming to their restaurant.",clear these people do not want you coming to their restaurant
 I will gladly accommodate them and stay far away.,
" Too bad, because I really wanted to make this a regular spot in my neighborhood.",Too bad
They trying to hard to be a Texas bbq.,
To much rub.,
Can not taste the ribs.,
Corn bread was over spiced and took away from what could have been flavorful  Certainly not a good representation of good Texas style BBQ.,"over spiced, flavorful"
"The food was fine, certainly didn't live up to the hype but it was good.","fine, good"
I felt like the baby back ribs were tough and the brisket wasn't really that smokey or memorable either.,"tough, memorable"
Mac and cheese was very very good.,very very good
"I feel that I should mention that our server Sarah had the absolute worst breath that I have ever smelled on a person, made me not want to eat anything, it was really really really bad-",really really bad
but all in all I would go back,
If there was a zero star rating I would have put it.,
This is one of the worst restaurants I've been to.,
The first time I went here I thought it was nice at first.,nice at first
"But that's where the positive ends, right after we were seated at our table.",
The restaurant was very cold even though it was the winter and the hostess was quite rude.,"very cold, quite rude"
I understand that it was quite busy that day but almost everyone that was there had already ordered when we got there.,quite busy
So why exactly did we wait a good 40 minutes to order drinks.,
DRINKS!,
NOT actual FOOD but DRINKS.,
"Mind you we went at around 7, which is later than the usually dinnertime rush.",usually dinnertime
"Also, while looking at the menu I found nothing that I liked.",
There was no really basic food (I'm more of a simple plain cheeseburger kind of person when ordering at restaurants) except for on the lunch menu.,"really basic, more"
So I ordered dessert.,
"Yes, I actually hated the options on the menu THAT much that I ordered a brownie with ice cream on top for dinner.",THAT much
So then we finally were able to order our food and then we waited another hour until the food was served to us.,able to order our food
"Now if we had had a large party then maybe, MAYBE, I would understand the long wait.",
But it was only for four people.,
"If you recall I ordered a desert, which was disgusting.",disgusting
The brownie was overly hot and the ice cream was soup on top of the brownie.,overly hot
Everyone else's food was pretty disgusting and my dad's chicken wings were also UNDER COOKED.,pretty disgusting
At the end of our meal the manager was circling the restaurant making sure that everyone was satisfied.,"sure, satisfied"
My father told him about it and the nice man took off the cost of the chicken wings.,
So we figured that we wouldn't go there again.,
But then just a few weeks ago we decided to go there again because we wanted to go out to celebrate school being out for summer.,out
We decided to get outdoor seats since it was a nice evening and we didn't want to have to deal with the overly air conditioned indoor seating.,air conditioned
But the waitress placed us at a table with the sun beating directly into our eyes even though there were two other tables that were in the shade and had umbrellas.,
We asked the waitress to put us at another table and she did so with no attitude so we had hope for this visit.,
Sadly it turned dour AGAIN when we waited about the same wait to order and get served as we did the previous time.,
"The hostess had very long hair that was just down, which I thought was interesting that they didn't make her put it up in a pony like they would do in most workplaces.","very long, interesting"
So when she served our drinks her hair went right into my brothers drink.,
We all ordered the same burger.,
And the burger was burnt to a crisp and tasted pretty bad.,pretty bad
"Plus we had fries as a side to our burgers and there was no ketchup on the table just hot sauce and BBQ sauce, which was odd because that is a pretty standard condiment to have at a restaurant.","odd, pretty standard"
In the end we will NEVER EVER got to this place again.,
Sorry for the long review I just feel very strong about this place.,"Sorry, very strong about this place"
I definitely would not recommend.,
Also there was really nothing on the menu for kids,
so it's not really an ideal family place.,
Giving this restaurant experience a one star is being kind.,
This was a weekday evening out with another couple.,
"Each of us ordered different entrees, ribs, brisket, chicken and perch, all equally bad.",equally bad
 Ribs and brisket were extremely fatty real artery cloggers.,
 Chicken was dry and perch was 90% greasy burnt breading.,dry
" Our wait for food was over one hour and the waitress could only say"" we're short staffed in the kitchen"".",
The wait would not of been bad if the atmosphere was conducive to enjoy an evening out without having to scream to talk.,"bad, conducive to enjoy an evening out without having to scream to talk"
Probably one of the noisiest restaurants I have ever been in EVER.,
 Simply put horrible horrible horrible.,horrible horrible horrible
Dry and bland.,
Super disappointing.,disappointing
Don't waste your time.,
This area needs better restaurants and this unfortunately isn't one of them.,
The only thing tasty was the pickles - not enough for a return visit.,tasty
"I'm not one to give bad reviews when unwarranted, but it was stunning how bad and overpriced this place was.","unwarranted, stunning, bad and overpriced"
"I heard from some others that the food was mediocre, but thought to myself that those people really weren't ""BBQ people"" and it simply wasn't their type of place.",mediocre
" As someone that lives right around the corner and loves BBQ, I wanted to give it the benefit of the doubt.",
" 

Really disappointed.",Really disappointed .
 Priced for high end BBQ with low end quality.,
 This place doesn't even compete with most places in town.,
 I really hope they turn it around or else that place won't survive long.,
It's really a shame...,
they put tons of work into making the old Fishers look great.,great
Only saving grace was White Raja IPA was listed as on tap unfortunately ....,White Raja IPA was listed as on tap unfortunately
they were out.,
Food was inconsistent.,inconsistent
"We had pulled pork, brisket and jalapeno sausage.",
"The brisket was wonderful, the pork was very well done and smokey but didn't really have any flavor and the sause is very watery.","wonderful, very watery"
"The jalapeno sausage was horrible, it looked like something they stuffed into a casing and boiled till it stopped screaming.",horrible
"The best part of the meal the corn bread, it served in a little caste iron skillet and is some of the best I have ever had.",
They have only been open for a week so I will give them the benefit of the doubt and try them again in a couple of months.,open for a week
There a lot of good things and some bad.,
 I am going to chalk most of the bad up to being new and still working out the bugs.,new
" 

I sat at the bar and the service was good but you could tell the staff was still learning the ropes and didn't know the menu or have a good ordering system.",good
 There were several people behind a fairly small bar which caused some chaos.,fairly small
 The beer selection seemed to be good but they were out of several beers.,"good, out of several beers"
"

I ordered the brisket, which was suppose to be a mixed of charred bit and strips.",
 The brisket was tender and tasty but no charred bits.,tender and tasty
" The meat came with some slaw, pickles and onions but the portions of everything was pretty slim.",pretty slim
"

I will definitely try again and hopefully they will get things together.",
 The area definitely needs a place like this.,
"As a native Texan I am always skeptical of new BBQ places, however, Smokin' Q's really surprised me!",skeptical
The brisket was delicious and the service was impeccable!,"delicious, impeccable"
Shout out to Manager Eric for being so present and gracious!,so present and gracious
My husband and I will definitely be back.,
I'm really torn.,really torn
The sides were phenomenal.,phenomenal
The Mac and cheese is literally the best I have ever tasted.,
The meat was competently smoked but didn't stand out.,
For Cleveland it's about as good you find though.,about as good you find though
"Service is genuine and friendly, food is soooo good.","genuine and friendly, good"
It helps that it's close to home.,close to home
Will definitely go back.,
This place is all kind of awful from its concept to its execution.,
Awful on all levels.,Awful on all levels .
For starters they are specific on their offerings and nothing can be substituted.,specific on their offerings
 The menu had too many  instructions...,too many
all which made ordering a hassle only to raise cost.,
We ordered an appetizer which we didn't like...we couldn't figure out if it was a Mexican or bbq restaurant!,Mexican or bbq
We decided not to order meals and the waitress looked at us like we were idiots.,
It then took us over 20 minutes to find her to get our check so we can get out of there!!!,
We tried the manager who was clueless and was standing there talking to other employees.,clueless
"Once he tried to actually hunt her down, it  took another 10 minutes.",
Basically...horrible menu..horrible food..horrible service..ineffective management.,Basically
Do not waste your time or money.,
"We could not wait to go to this Quigliata BBQ restaurant, it was one of the top 10 most anticipated restaurants to open this year.",most anticipated
" There really isn't any BBQ places local to go, so we were really excited.","local, really excited"
 This is more of a Tex-Mex restaurant and not a true BBQ place.,
 You can order Traditional or El Jefe style.,
 The restaurant just opened recently but our whole experience was bad.,bad
" Our waiter was chomping on gum, never brought plates, a knife that could cut and several other requested items.",chomping on gum
 The BBQ sauce and the ribs were terrible.,terrible
 We ordered a full rack of ribs to split along with several other dinners and the waiter didn't bring plates to go with it for the other two people to eat their meal.,
 We asked several times for the dishes and never got them.,
" $28.00 large fatty ribs and the BBQ sauce was not good at all, it was a mix of BBQ and Mexican sauce.",good
 It would be great if there was some other type of BBQ sauce to try but there wasn't.,great
"No sides included with your meal, those are extra.",extra
 We never got the fries that were ordered either.,
 The pulled pork was also very plain and didn't have much flavor.,very plain
 I couldn't put the BBQ sauce on it since I didn't like it.,
"I asked for ketchup and that tasted just like the BBQ sauce, I think it was actually the BBQ sauce.",
The sweet potato mash with marshmallows was extremely delicious along with the 1/2 chicken.,extremely delicious along with the 1/2 chicken
 We will not go back unless there are big changes made to this menu.,
It is not cheap to eat or drink at this restaurant so these 6 people won't be going back in the near future.,cheap to eat or drink at this restaurant
" If the food was good, I wouldn't mind paying more but this was just not a good experience from the food to the service.",good
"High priced, lousy attempt at BBQ.",High priced
 The portions are skimpy and not nearly worth the price that is being charged.,"skimpy, not nearly worth"
 We tried the ribs.,
 They were a low end cut of ribs and unappealing with underwhelming flavor.,underwhelming
" The brisket tasted ok, but again a pathetic portion for the price charged.",ok
" The shrimp tacos were tasty, however again there were only (2) very small ones which were considered a meal.","tasty, only -LRB- 2 -RRB- very small"
" The one side we purchased, fries were good, but again not worth the $5 charge after spending so much on the meats.","good, again not worth"
"I rarely give poor reviews, but this so-called BBQ restaurant is a bit of a joke at this point in time.",so - called
" Small portions are fine, but you can't sacrifice quality and charge a premium price.",fine
" It is good that they have a spot right at the door for Mr ""Q"" as he should probably spend more time there if he is the one with the so-called restaurant knowledge...","good, so - called"
"Food was cold, The Mac&chesse we ordered was so cold at the bottom.","cold, so cold at the bottom"
So the waitress took it back.,
 That was the only hot food.,only hot
We ordered brisket an pork combo.,
This place was busy when we arrived.,busy
I tried the Ol Hefer with the MAC n Cheese side.,
The brisket sandwich was great.,great
The MAC N Cheese was just okay.,just okay
My gf tried the Pulled Pork.,
I thought hers was a bit dry  but her side of corn bread was amazing.,"a bit dry, amazing"
I'm sure we will return to try a second time and see if anything else is worth trying as this place always seems to be packed.,worth
I had a chicken sandwich where the chicken was so tough I couldn't cut it.,so tough I could n't cut it
 It also was very spicy.,very spicy
 Heard the food here was not that good and expensive..,good and expensive
they were right on both.,right on both
 Go to Austin steakhouse if you want a good deal.,
My husband and I have stopped in here twice for dinner and have been pleased both times.,pleased
The food and drinks were very good!,very good
The atmosphere is laid back and if you catch them on a busy night you feel packed in there.,
They do have a nice little patio that we enjoyed sitting on the first time we were there.,
"
 Both times our service was great and the servers had recommendations which I like, it helps me decide quicker.",great
"We started off with the smokey bbq wings (which were delicious) and for dinner I had the ""The Hot Chick"", BBQ chicken breast sandwich, slaw, sauce, guac, pickles...",delicious
it was awesome!,awesome
"My husband really enjoyed the ""The Fat Hefer"", chopped brisket, buttermilk fried onion, queso, slaw, pickles house sauce.",
"Needless to say, we left there full and ready for a nap!!","Needless to say, full and ready"
Great place!,
"Honestly, I'm really surprised about the low reviews.",really surprised about the low reviews
 I will say its probably from people that visited early on...this place was definitely getting into the swing of things,
and I am happy I held off my review until after a few visits.,happy I held off my review until after a few visits
"

I consider myself pretty picky...especially when it comes to bbq.",pretty picky
 This place though has been getting better and better every time I visit.,better and better
" Let me preface by saying, I have been here only for lunches, so keep that in mind...with that said...everything has been amazing.",amazing
"

Let me also say, that I have had the pleasure of talking to the head chef, and after speaking to him, I am even more convinced that he is always on the hunt for the best taste, sourcing the best ingredients, and serving the environment the best way possible.","even more convinced, possible"
"

One example...the fries.",
" Where most restaurants would probably just cut the fat off the meat, he uses the fat to cook the fries (yes, not vegan friendly, but this is a bbq joint...sorry vegan friends!), he wastes as little as possible.","not vegan, friendly, sorry vegan, possible"
" 

Also, he is adamant about ingredient quality...and it shows!",adamant about ingredient quality
" Everything from the port, beef, chicken, veggies and everything in between is locally sourced and fresh!","locally sourced, fresh"
The mac and cheese is soooo creamy and yummy...,
"he uses my favorite mac and cheese ingredient, sodium citrate (the only way to make mac and cheese IMHO)!!",
No Velveeta here!,
Seriously...give this place a try...,
"its one of the top spots for BBQ in the greater cleveland area (yes, maybe better than mabels).",
 Enjoy some yummy BBQ!,
I REALLY wanted this place to be good.,good
The poor reviews kept me away for a long time but  I ventured in today for a late lunch around 3 PM and sat by myself at the bar.,
I managed to get a 9$ Prosperity Wheat (yeah 9 bucks) pretty quickly but then went unattended for way too long while at least 10 staff members milled around.,
"

When I finally got service I ordered the Momma bear combo or something like that.",
Pulled pork (dry and over salted) brisket (dry and flavorless) and ribs (fatty dry burned and tough and apparently boneless?!).,"dry, dry and flavorless, dry burned, tough, apparently boneless"
It came with a corn and bean salad and slaw which were pretty good and a roll from like Costco.,pretty good
If you want a piece of cornbread that's another $5.,
I didn't bother complaining  - I'm sure what I got was what they intended to serve.,sure
To top it off!,
 Their cloth napkins shed lint everywhere!,
So my black shirt is now looking like I have a bad case of dandruff!,
" Upon alerting the bartender she said """,
yeah we know.,
"We are getting some new ones in next week"".",
Good grief.,
Really!?!!?,
You know!!??!!,
 This joint is laughable.,laughable
I will post a pic of my shirt.,
I can't photo the food since it is already in their trash.,
"

I used to come in here when it was Fishers and the makeover is spectacular.",spectacular
Great use of the space now.,
I'm not optimistic that this crew can improve their offering (It really is THAT bad),THAT bad
so I guess I will just wait for their inevitable closing and see what comes next .,
 I won't be back until then.,
"Went there for lunch, beautiful interior and nice bar area.",
" Had the pulled pork 'el jefe' style, very tasty but they could have done a little better pulling some of the fat out.","very tasty, little better"
 Friendly wait staff and reasonable prices otherwise.,
First time visit.,
Ventured in on a Wednesday evening and was seated promptly.,
"Waitress was pleasant and drinks were brought to our table in a timely manner, but that's where the positives stopped.",pleasant
We waited over an hour for our food.,
I had the beef brisket which was very salty and greasy.,very salty and greasy
The corn bread was basted with too much butter and the red coleslaw was sour tastings.,too much
My wife ordered the perch sandwich which was also greasy and dark brown in color.,greasy and dark brown in color
It was all breading and very little fish.,very little
 The ribs lacked flavor and were very fatty.,very fatty
" The bbq sauce wasn't my favorite, too watery.",too watery
I was told they had a shortage of kitchen help.,
I guess we were there on the wrong night.,
 We were disappointed!,disappointed
We were sceptical to try this place based on the mixed reviews.,sceptical to try this place based on the mixed reviews
And now after trying their food I too have mixed feelings about this place.,
"The atmosphere and decor is nice, two dinning areas and a nice outdoor patio.",nice
The one thing that is missing is the great aroma of smoke.,
"Service was great and the menu ( bbq, southern with a Mexican flare)  has options from bbq pork nachos, salads, sandwiches, burgers, tacos and your standard bbq meats.","great, southern with a Mexican flare"
"Items ordered

",
Beef short rib with Brussel Sprouts.,
The Brussel Sprouts were tender and had a nice little char on them.,tender
"The beef rib, fatty, under seasoned, extremely chared exterior, no smoke flavor but as far as the little amount of meat that was under all that was nice, tender and juicy.","extremely chared exterior , no smoke, nice , tender and juicy"
Burnt ends with fried corn.,
The burnt ends were extremely dry and had zero smoke.,extremely dry
The only flavor it had was the little amount of sauce they had put on them.,
The corn was amazing love the Chipotle butter it was a great addition.,
Very flavorful.,Very flavorful .
"

Momma Bear platter (brisket, Pulled Pork and spare ribs) and for the sides baked mac n cheese.",baked
"The brisket was tender, juicy  and a little amount if fat.","tender , juicy"
Did not taste any seasoning or smoke.,
The pulled pork had no flavor and was super dry.,super dry
The spare ribs were cooked perfectly but again no flavor.,
"Mac n cheese had a great melted gruyere top crust, but once you get through it, the pasta was over cooked and the cheese sauce was runny and really had no flavor.",runny
Over all the meats were really underwhelming.,really underwhelming
Some sides were ok but nothing to write home about.,ok
"Now I am not a pit master and it could just be me, because the place was jammed around lunch time.",
So don't just trust the reviews try it for yourself.,
TLDR; what a BBQ restaurant would be like if it was opened by someone who didn't know how to make BBQ.,
"

This seems like a take on a central Texan ""meat market"" style BBQ joint, but the meat has to have good flavor for that to work.",
"

It seems like they're missing a pitmaster.",
No technical skill in smoking department.,
"The sauce was watery (decent flavor), needs another few hours on the stove.",watery
"

We tried the pork ribs, pulled pork, brisket, and sausage.",
"I had the pulled pork and sausage, so I'll speak to those first.",
The pork had no bark.,
I'll repeat for emphasis: the pork had no bark!,
" For those uninitiated to the finer points of BBQ, bark is the tasty outer crust of rub on the outside of the meat.",
For pulled pork to have no bark means it had no flavor too.,
"As for the sausage, it was tasty and very garlicky.","tasty, very garlicky"
"I did not catch a flavor of jalapeño Or cheddar, but it was tasty.",tasty
"

Moving on to the pork ribs, they were big a meaty.",big a meaty
"Unfortunately, they too suffered from a lack of bark.",
"A bit dry, but better than the pulled pork.","A bit dry, better than the pulled pork"
"They did have a nice smoked pepper flavor (chipotle or ancho maybe), but that was the only interesting note.",only interesting
The sliced brisket was at best mediocre for similar reasons as the prior reviewed meats.,best mediocre for similar reasons as the prior
"The burnt ends were nice and fatty, with more bark than any other meat we had.",nice and fatty
"At a none BBQ restaurant, I would have considered them good.",good
"Now that we've covered the meats, I'll keep the sides and fixings quick.",quick
"The rolls were simple dinner yeast rolls, they did not have the light crumb or high fat content of a brioche (as advertised on the menu).",
"The pickles, onions, and slaw were fine.",fine
All on par with the quality a friend who just got into cooking.,par with the quality
"

We tried the Mac n Cheese and the corn bread.",
"The  former had too thin a sauce for the noodle type, and did not hold flavor.",too thin
"As a cheddar sauce, it probably could have used more (or any) roux in addition to some salt and mustard powder for flavor.",
The corn bread was actually solid all around.,solid
"

Mexican undertones of flavor in the menu are common at BBQ joints these days, and maybe the tacos are the way to go here.",common at BBQ joints
I can't say I plan on coming back to found though.,
"

On the note of beers: the list is small, maybe a dozen on tap.",small
The first 2 I ordered were not available.,available
Unclear if they weren't in yet or if they had already run out.,
Managers and owners: I'd love to come in and help you with a tune-up on your meat game.,
I like this place,
and I hope others have the same experience I did.,
"I am not a BBQ expert, but my food was delicious.",delicious
My waitress was delightful and funny.,delightful and funny
"I kept her entertained with my inability to choose a drink, app, or meal when she popped over to check on my table.",entertained with my inability
"The casual, relaxed environment was comforting after a long workday.",
The smell of smoked meat permeates through the restaurant.,
"

I ordered an alcoholic drink that I order everywhere I go.",
"Either the bartender or waitress got it wrong, but it turned out to be the best version of that drink I have ever had.",wrong
I started with the BBQ Brisket Poutine.,
"It had the right amount of gravy, fries, and oh so tender meat.",
"You could share it with others if you wish, but it could also be for one.",
There is a choose your own adventure sauce station on each table.,
You can pick all or one of the sauces at the table to enhance your meal.,
"However, the meat stands on its own here.",
"Flavorful, tender and juicy.","Flavorful , tender and juicy"
My friend ordered chicken wings for a starter.,
I was told they were tasty as well.,tasty
Because I already had the brisket.,
I ordered a pick two with shrimp and ribs.,
"Again, delicious.",delicious
The shrimp were seasoned and quite tasty.,quite tasty
"I am not sure of the amount of shrimp I received, but it was plentiful.","sure of the amount of shrimp I received, plentiful"
The ribs were tender and tasty.,tender and tasty
Sauce was not warranted but I tried all of them.,warranted
The baked beans delivered bold flavor and large bites of meat.,
The mac and cheese was a treat of bubbly goodness.,
"

There is ample parking and seating.",
I will be going back for both drinks and food regularly.,
It is a hidden gem on the east side.,
Enjoy!,
"I REALLY, REALLY wanted this place to be good.",good
It is not.,
"Their motto is ""tender as your mother's love.",
"Well, the head chef's mother must have hated him.",
" The ribs were like salty pork jerky, and the brisket was so dry I had to douse it with the only sauce they give you( which was gross).",gross
"The service was excellent, I just hope the chef can put his ego aside, realize he is putting cheap on a plate, and feed his customers something more on par with the service.","excellent, cheap on a plate"
 I expected So much more from an overpriced bbq joint.,much more
Don't waste your time or money on this place.,
Over priced with mediocre food.,
I ordered a brisket and two beers for my dinner.,
"The brisket was dry, the brioche buns that came along were cold and the beer was $9 each!","dry, cold"
Food is amazing.,amazing
" If you love BBQ, this is the spot for you!!",
Eastsiders rejoice because we finally have great BBQ,
 Too bad,Too bad
Poor service.,
"I asked about the ""hot chick"" sandwich...",
"the server answered simply ""no"".",
Gave no explanation.,
The drink was very weak.,very weak
"They were out of several beers we ordered, including bud light.",
The server even crossed out the beer they did not have.....,
I have to say the food was good tho!,good tho
"Nachos app, pulled pork, mac n cheese, tacos; all really really good!",really really good
Would get takeout.,
It's a very nice place with a great wait staff and a cozy feel.,very nice
"But the problems are two-fold...first, the ""smoke flavor"" is completely missing and this is BAD when ""Smokin"" is the restaurant's first name.","two-fold, completely missing, BAD"
The meats have no smokey BBQ flavors whatsoever.,
Thank God for the extra sauces on the table.,
"

Second is the price...",
"I don't mind paying $22 for a full rack of ribs, but I was hoping for a big rack and/or large side portions.",
"But instead, you'd get a small scoop of slaw, a bun, and a few slices of onions with a medium-size rack.",
"After adding extra sides such as corn, sprouts, mac and cheese, our two-person dinner tab was close to $70.",close to $ 70
And that's drinking water only!,
It's a tossup whether I'd recommend that you come here because I would need a great reason to go back again.,
Great restaurant addition to the area.,
The menu is awesome and the food is just as great!,"awesome, as great"
"The pulled pork, Mac & Cheese and cobbler are some of our favorites.",
Great selection of beers on tap.,
This is our new favorite local place!,
"The bad first,  it was freezing in the restaurant.",
Then they were out  of the first three draft beers we ordered  from the menu.,
The good was the food.,
 My 1/2 chicken El Hefe style was excellent.,excellent
"The others enjoyed their tacos, except every one would preferred soft tortillas
Instead of greasy hard ones.",
Our waitress was road house perfect!,road house perfect
We will return but not a third time if is still so sub zero.,so sub zero
Food was great!,great
 Manager needs to get a handle on the wait staff.,
 I sat at the bar for a hour and watched three waitresses literally do nothing but complain to each other while doing no work.,
 You have one waitress bringing down the rest of the crew with the complaining.,
