"This location is at the corner of Tatum and Cactus, on the SEC, in the same area as the Wal-Mart and Michael's.",
So did a mobile order for the first time.,
It was super easy!,super easy
Also ordered breakfast for the first time at Chick-fil-A.,
I got the chicken biscuit & 4 count minis & hash browns.,
It was delicious.,delicious
"The chicken biscuit was super good, you can taste the honey in the biscuit.",super good
"It's good with any sausage for example mayo, ranch or polynesian.","good with any sausage for example mayo , ranch or polynesian"
Polynesian sauce is my favorite for the chicken biscuit & minis.,
They do have a couple of outdoor seating.,
There's a play place inside.,
"

Download the Chick-fil-A app to earn points to earn free food.",
Compared to the one in Deer Valley where I work.....this one needs some serious improvements.,
I know Chick-Fil-A takes it's customer service....,
food....,
and store cleanliness very serious.,very serious
This one however is the exception especially when it comes to cleanliness and organization.,
This locale is always messy....,messy
the condiments are always disorganized....and the lemonade on my last 3 occasions has not been good..... for lack of a better word.,"disorganized, good"
I am shocked and appalled really because I have been to several of these establishments and if the managers there could see this store they would be shocked as well.,shocked and appalled
"Eat, Drink, and be Merry my Friends.....just not at this Chick-Fil-A.",
If you are going to eat fast food them this is the place to go...,
"good chicken sandwiches, yummy shakes and great kids meals.",
"I love Chick-fil-A, especially their fries.",
But one thing I don't understand is why they don't post their closing hours anywhere.,
 I literally searched it doesn't sites and none of them had a time for that location.,
Always busy but fast and efficient nevertheless!,"busy, fast and efficient"
"The chicken is nicely breaded, flavorful and juicy!",flavorful and juicy
You can get it grilled too.,
"The chicken can be a sandwich, nuggets or on a salad- all good choices!",
Love their chicken but not for corporations who speak out on political or religious views.,political or religious
You're a fortune 500 company.,
You make chicken sandwiches.,
Just make chicken sandwiches and keep your mouths closed and I'll keep coming for your chicken.,
God knows if I was blessed with a fortune 500 food chain I would be on my own island speaking my beliefs to myself.,
Y'all already know.,
"It's a Southern thing, brought out here to provide delicious fried chicken with a smile and a very subtle Southern Baptist sense of humility and service.","delicious, very subtle"
You'll NEVER have inconsistent quality.,
Your kids will love it.,
It's impossible to get sick of it.,impossible to get sick of it
"I grew up near the original, I will never live more than a mile from a branch of this staple.",
Went here for 2018 cow appreciation day.,
I had never been to this CFA and it was ABSOLUTELY PACKED FULL!,
It had a line out the door and the parking lot was crazy full.,crazy full
Even the drive through was full of cars.,full of cars
"Despite this location being the busiest CFA I have ever visited, our food came out the fastest of all six CFAs I visited that day.",
So I order a chicken sandwich with no Pickles.,
At the drive thru I check and it has pickles.,
I point this out and ask for a new sandwich.,
Was a quick turn around,
and I though nothing of it.,
"I get home, take the top bun off and its covered in Pickle seeds.",
"They didn't make me a new one, just took the pickles off.",
Now how a restaurant should handle an issue like this imho.,
The last time I went to a Chick-Fil-A was about 15 years ago in the mall and was unimpressed and it would have been a 2.,unimpressed
 They have gotten better.,better
 I chose the grilled chicken breast combo and it was ok.,ok
The fries were not very crispy.,very crispy
Afterward I was told by friends I should have gotten the original delux,
and I would have preferred the taste,
"but I assumed there were fewer calories, salt and fat in the grilled",
and I was correct when I checked.,correct
 The restaurant was clean and everybody was pleasant.,"clean, pleasant"
So they have moved up from avoiding them to acceptable but not going out of my way.,acceptable
They need to just stick with their chicken sandwiches and waffle fries.,
 Their coffee tasted horrible as there's no coffee taste at all.,horrible
Clutch chicken sandwich as always.,
No errors with my order.,
Line was long but worth the wait.,long but worth
"I'm not from the area but where I'm from our chick fil a has good customer service, and isn't stingy on their sauce.",
They give our handful.,
"But I came here twice, employees looks to be in their teen years or early twenties.",
They have some attitude.,
Seem to not care.,
Second time coming here I wanted to make sure everything was in the bag and they replied so rude as if they wanted us out of there.,so rude
They weren't packed like the first time we came here.,
"The first time a young man was handling our drinks, thank god we caught how many he gave us because he forgot one, his fault because we witness him conversating with other employees.",how many
Asking for sauce and not give us a lot.,
Overall the food is good.,good
Just they need to work one better service and positive attitude!,
Made a bad night really special.,really special
"


",
"On Nov 8th around 8:30pm, me and my boyfriend went to pick up some dinner after a crappy day, and an even crappier week.",even crappier
"All I wanted to sooth my sorry soul, was a spicy chicken sandwich from Chick-fil-A.",sorry
"We placed our order, and pulled through to pay for our food.",
I had knowingly left my wallet at home.,
so my boyfriend reached into his pocket to get his.,
"He sighed deeply, and turned to me and said, ""I left my wallet in my backpack at home.",
""" My stomach dropped, and I was pretty crushed, because seriously....",
all I wanted was a stupid chicken sandwich...,
"So we pull through, and I let a young blonde woman know that we forgot our wallets at home and couldn't pay for the food.",
"She smiled and without missing a beat said, ""Don't worry this one is on us.""",
"No guilt, no second guessing, just no problem and a smile.",
"

Touched, we thanked her and pulled up to get our order.",
"Not only did we get our (delicious) food, we also got a few extra of our favorite sauces as a little icing on the cake.",-LRB- delicious -RRB-
You didn't know how stressful our week had been.,
You didn't know that all I wanted was that chicken sandwich....,
you were just being kind to a stranger in your drive thru.,
"I want you to know that this stranger really needed, and appreciated it.",
"Young-blonde-woman-who's-name-I-don't-know, thank you for your kindness.",
And thanks Chick-Fil-A for empowering your employees to show that kind of compassion to your customers.,
"

It was the most delicious sandwich I ever ate :)",most delicious
There was a male manager who was especially extremely rude.,extremely rude
If something goes wrong they don't have to take it out on the customers.,wrong
They could say it nicely even if something went wrong.,wrong
They could also use trash cans at there drive thru just like all the others.,
Love to come here for the fries and shakes!,
"Delicious and quick, friendly service.",
Usually good service but not today!,
I forgot to exchange out my daughters fries for fruit and when I went to ask they said no.,
I've never had issues with the customer service until today!,
Pretty disappointed by them.,Pretty disappointed
Maybe the person who took my order should have asked fruit or fries but his service was lacking as well.,
Yummy eat em ups thanks hot food great people who very assertive and showed much more care than most places.,"very assertive, much more"
Highly recommended,Highly recommended
"So I was doing the no carb thing for awhile and my very first carb loaded meal was at Chik-Fil-A.  One would think that after not eating carbs for a couple months, anything would taste divine---- WRONG.",very first
Chi-Fil-A used to be in malls when I was younger,younger
and they would hand out free samples of the yummy fried deliciousness on little toothpicks when you walked by.,
"This then would make me turn to my mother and beg, plead, cry to eat at Chik-Fil-A.  It was really good then.",really good
 This was my memory when I went to the Tatum location.,
 What I got was a super fried chicken fillet that needed salt-- gasp!,
 Who actually adds salt to fried chicken?,
"Well, this one tasted bland.",bland
", so I HAD to.",
 My bun was soggy and my fries were cold.,"soggy, cold"
 Is this really the carbs I was craving all this time?,
No.  I should have gone to have sushi.,
"

the 2 stars are because I WANT it to be more that 1 star.",
"

I give it another go ahead, a few weeks later-- at this point I have eaten so many carbs my pant buttons are popping off and AGAIN!",so many
 cold fries and soggy bun.,
 WTF??!!,
" I haven't been back since and since I am on a NEW diet, I won't be heading there anytime soon.",
 Boooooooo.,
Love their chicken sandwiches and biscuits!,
"Their lemonade is awesome, as well.",awesome
The service at this location is always fast and friendly.,fast and friendly
The food is hot and fresh.,hot and fresh
I stop here pretty often for breakfast on my way to work.,
"You can order a sandwich instead of a biscuit for breakfast, if you prefer! :)",
Why is it that Chick-fil-A seems to have great customer service at almost every location?,
Why can't the other fast food chains get it right like these guys?,right like these guys
"Friendly employees (none of which I saw using a cell phone on-duty), fast service and my order is always right.",right
"Keep it up Chick-fil-A, whatever you're doing is working! :O)",
You know the rep chik fil a has?,
They have outstanding customer service right?,
Nope!,
Not this location!,
Each and every time I go here because it's closest to work they have a snotty ghetto attitude.,"closest, snotty"
And they love to argue with you about how many sauces they can give you!!,how many
I order TWO separate meals and ask for only 3 sauces each.,
They try to shag me by giving me 2 total!,
Then they argue because they try to charge you extra for sauce!,
" 

Definitely need a make over at this location.",
It's a good Chick-fil-A.  Prompt drive-thru service.,
 Nice touch with the shade along the wait.,
 It gets pretty packed and the cars go out of the parking lot.,pretty packed
 Food was fine.,fine
 It was good for a quick dinner with my parents.,good for a quick dinner with my parents
